# time_ms,control,value
13566,lstick_x,1178
13568,lstick_x,1178
13573,lstick_x,1178
13576,lstick_x,1178
13579,lstick_x,1178
13582,lstick_x,1178
13589,lstick_x,1178
13592,lstick_x,1178
13596,lstick_x,1178
13599,lstick_x,1178
13604,lstick_x,1178
13607,lstick_x,1178
13610,lstick_x,1178
13613,lstick_x,1178
13616,lstick_x,1178
13622,lstick_x,1178
13626,lstick_x,1178
13630,lstick_x,1178
13633,lstick_x,1178
13638,lstick_x,1178
13641,lstick_x,1178
13645,lstick_x,1178
13648,lstick_x,1178
13654,lstick_x,1178
13657,lstick_x,1178
13660,lstick_x,1178
13664,lstick_x,1178
13667,lstick_x,1178
13670,lstick_x,1178
13673,lstick_x,1178
13678,lstick_x,1178
13681,lstick_x,1178
13687,lstick_x,1178
13691,lstick_x,1178
13694,lstick_x,1178
13697,lstick_x,1178
13700,lstick_x,1178
13704,lstick_x,1178
13707,lstick_x,1178
13710,lstick_x,1178
13713,lstick_x,1178
13716,lstick_x,1178
13720,lstick_x,1178
13723,lstick_x,1178
13726,lstick_x,1178
13729,lstick_x,1178
13732,lstick_x,1178
13736,lstick_x,1178
13739,lstick_x,1178
13742,lstick_x,1178
13745,lstick_x,1178
13749,lstick_x,1178
13752,lstick_x,1178
13755,lstick_x,1178
13758,lstick_x,1178
13761,lstick_x,1178
13764,lstick_x,1178
13767,lstick_x,1178
13772,lstick_x,1178
13776,lstick_x,1178
13779,lstick_x,1178
13782,lstick_x,1178
13788,lstick_x,1178
13791,lstick_x,1178
13795,lstick_x,1178
13798,lstick_x,1178
13805,lstick_x,1178
13808,lstick_x,1178
13811,lstick_x,1178
13815,lstick_x,1178
13822,lstick_x,1178
13825,lstick_x,1178
13829,lstick_x,1178
13831,lstick_x,1178
13839,lstick_x,1178
13842,lstick_x,1178
13846,lstick_x,1178
13848,lstick_x,1178
13851,lstick_x,1178
13855,lstick_x,1178
13858,lstick_x,1178
13861,lstick_x,1178
13864,lstick_x,1178
13868,lstick_x,1178
13872,lstick_x,1178
13876,lstick_x,1178
13878,lstick_x,1178
13881,lstick_x,1178
13884,lstick_x,1178
13887,lstick_x,1178
13890,lstick_x,1178
13893,lstick_x,1178
13896,a,1
13896,lstick_x,1178
13899,lstick_x,1178
13904,lstick_x,1178
13906,lstick_x,1178
13910,lstick_x,1178
13913,lstick_x,1178
13916,lstick_x,1178
13920,lstick_x,1178
13923,lstick_x,1178
13926,lstick_x,1178
13931,lstick_x,1178
13934,lstick_x,1178
13938,lstick_x,1178
13941,lstick_x,1178
13944,lstick_x,1178
13947,lstick_x,1178
13950,lstick_x,1178
13954,lstick_x,1178
13957,lstick_x,1178
13960,lstick_x,1178
13963,lstick_x,1178
13966,lstick_x,1178
13972,lstick_x,1178
13975,lstick_x,1178
13978,lstick_x,1178
13982,lstick_x,1178
13987,lstick_x,1178
13990,lstick_x,1178
13993,lstick_x,1178
13995,lstick_x,1178
13999,lstick_x,1178
14005,lstick_x,1178
14008,lstick_x,1178
14011,lstick_x,1178
14014,lstick_x,1178
14018,a,0
14018,lstick_x,1178
14022,lstick_x,1178
14025,lstick_x,1178
14028,lstick_x,1178
14031,lstick_x,1178
14037,lstick_x,1178
14040,lstick_x,1178
14043,lstick_x,1178
14046,lstick_x,1178
14050,lstick_x,1178
14054,lstick_x,1178
14057,lstick_x,1178
14060,lstick_x,1178
14062,lstick_x,1178
14065,lstick_x,1178
14070,lstick_x,1178
14073,lstick_x,1178
14076,lstick_x,1178
14079,lstick_x,1178
14082,lstick_x,1178
14088,lstick_x,1178
14090,lstick_x,1178
14093,lstick_x,1178
14096,lstick_x,1178
14099,lstick_x,1178
14104,lstick_x,1178
14107,lstick_x,1178
14110,lstick_x,1178
14113,lstick_x,1178
14117,lstick_x,1178
14120,lstick_x,1178
14123,lstick_x,1178
14127,lstick_x,1178
14130,lstick_x,1178
14133,lstick_x,1178
14139,lstick_x,1178
14142,lstick_x,1178
14145,lstick_x,1178
14149,lstick_x,1178
14152,lstick_x,1178
14155,lstick_x,1178
14157,lstick_x,1178
14161,lstick_x,1178
14164,lstick_x,1178
14168,lstick_x,1178
14170,lstick_x,1178
14173,lstick_x,1178
14176,lstick_x,1178
14179,lstick_x,1178
14182,lstick_x,1178
14184,lstick_x,1178
14187,lstick_x,1178
14190,lstick_x,1178
14194,lstick_x,1178
14198,lstick_x,1178
14201,lstick_x,1178
14204,lstick_x,1178
14207,lstick_x,1178
14210,lstick_x,1178
14213,lstick_x,1178
14216,lstick_x,1178
14220,lstick_x,1178
14223,lstick_x,1178
14226,lstick_x,1178
14229,lstick_x,1178
14232,lstick_x,1178
14237,lstick_x,1178
14240,lstick_x,1178
14243,lstick_x,1178
14247,lstick_x,1178
14254,lstick_x,1178
14257,lstick_x,1178
14260,lstick_x,1178
14263,lstick_x,1178
14266,lstick_x,1178
14271,lstick_x,1178
14274,lstick_x,1178
14277,lstick_x,1178
14279,lstick_x,1178
14283,lstick_x,1178
14287,lstick_x,1178
14290,lstick_x,1178
14294,lstick_x,1178
14296,lstick_x,1178
14299,lstick_x,1178
14304,lstick_x,1178
14307,lstick_x,1178
14310,lstick_x,1178
14313,lstick_x,1178
14316,lstick_x,1178
14320,lstick_x,1178
14324,lstick_x,1178
14327,lstick_x,1178
14330,lstick_x,1178
14333,lstick_x,1178
14336,lstick_x,1178
14339,lstick_x,1178
14341,lstick_x,1178
14344,lstick_x,1178
14347,lstick_x,1178
14350,lstick_x,1178
14356,lstick_x,1178
14358,lstick_x,1178
14361,lstick_x,1178
14365,lstick_x,1178
14368,lstick_x,1178
14372,lstick_x,1178
14376,lstick_x,1178
14379,lstick_x,1178
14382,lstick_x,1178
14385,lstick_x,1178
14390,lstick_x,1178
14393,lstick_x,1178
14397,lstick_x,1178
14400,lstick_x,1178
14405,lstick_x,1178
14408,lstick_x,1178
14411,lstick_x,1178
14414,lstick_x,1178
14422,lstick_x,1178
14425,lstick_x,1178
14428,lstick_x,1178
14431,lstick_x,1178
14434,lstick_x,1178
14437,lstick_x,1178
14440,lstick_x,1178
14443,lstick_x,1178
14446,lstick_x,1178
14450,lstick_x,1178
14454,lstick_x,1178
14457,lstick_x,1178
14461,lstick_x,1178
14463,lstick_x,1178
14466,lstick_x,1178
14470,lstick_x,1178
14473,lstick_x,1178
14476,lstick_x,1178
14479,lstick_x,1178
14482,lstick_x,1178
14487,lstick_x,1178
14490,lstick_x,1178
14493,lstick_x,1178
14496,lstick_x,1178
14499,lstick_x,1178
14504,lstick_x,1178
14508,lstick_x,1178
